ResponseId,Country_Normalized,ConvertedCompYearly,devtype_grouped,WebframeHaveWorkedWith
9722,Philippines,5719.0,Software Developer,Node.js
9722,Philippines,5719.0,Software Developer,React
9722,Philippines,5719.0,Software Developer,WordPress
9723,USA,210000.0,Software Developer,No webframe reported
9725,Argentina,55425.0,Software Developer,ASP.NET
9727,USA,215000.0,Software Developer,Htmx
9727,USA,215000.0,Software Developer,jQuery
9727,USA,215000.0,Software Developer,Nuxt.js
9727,USA,215000.0,Software Developer,Phoenix
9727,USA,215000.0,Software Developer,React
9727,USA,215000.0,Software Developer,Ruby on Rails
9727,USA,215000.0,Software Developer,Svelte
9730,USA,148000.0,Software Developer,Drupal
9730,USA,148000.0,Software Developer,React
9731,USA,202000.0,Software Developer,Django
9731,USA,202000.0,Software Developer,jQuery
9734,USA,150000.0,Management,AngularJS
9734,USA,150000.0,Management,ASP.NET
9734,USA,150000.0,Management,ASP.NET CORE
9734,USA,150000.0,Management,Express
9734,USA,150000.0,Management,Laravel
9734,USA,150000.0,Management,Next.js
9734,USA,150000.0,Management,Node.js
9734,USA,150000.0,Management,React
9734,USA,150000.0,Management,Vue.js
9734,USA,150000.0,Management,WordPress
9734,USA,150000.0,Management,Yii 2
9735,Canada,65424.0,Software Developer,FastAPI
9735,Canada,65424.0,Software Developer,React
9737,Paraguay,96000.0,Software Developer,NestJS
9737,Paraguay,96000.0,Software Developer,Next.js
9737,Paraguay,96000.0,Software Developer,Node.js
9737,Paraguay,96000.0,Software Developer,React
9739,Malaysia,35809.0,Software Developer,ASP.NET CORE
9739,Malaysia,35809.0,Software Developer,React
9743,USA,100000.0,Software Developer,Angular
9743,USA,100000.0,Software Developer,Express
9743,USA,100000.0,Software Developer,jQuery
9743,USA,100000.0,Software Developer,Laravel
9743,USA,100000.0,Software Developer,Vue.js
9743,USA,100000.0,Software Developer,WordPress
9745,Viet Nam,30657.0,Software Developer,Next.js
9745,Viet Nam,30657.0,Software Developer,React
9745,Viet Nam,30657.0,Software Developer,Vue.js
9747,Canada,65424.0,Software Developer,ASP.NET
9747,Canada,65424.0,Software Developer,ASP.NET CORE
9747,Canada,65424.0,Software Developer,jQuery
9749,Australia,85886.0,Software Developer,WordPress
9753,China,55190.0,Software Developer,Vue.js
9757,Canada,127940.0,Software Developer,Express
9757,Canada,127940.0,Software Developer,Flask
9757,Canada,127940.0,Software Developer,Node.js
9757,Canada,127940.0,Software Developer,Vue.js
9758,Taiwan,40149.0,Research & Education,jQuery
9758,Taiwan,40149.0,Research & Education,WordPress
9759,Croatia,13963.0,Software Developer,Express
9759,Croatia,13963.0,Software Developer,Node.js
9759,Croatia,13963.0,Software Developer,WordPress
9760,USA,165000.0,Software Developer,Phoenix
9760,USA,165000.0,Software Developer,React
9760,USA,165000.0,Software Developer,Vue.js
9762,India,59817.0,Software Developer,NestJS
9762,India,59817.0,Software Developer,Node.js
9762,India,59817.0,Software Developer,React
9762,India,59817.0,Software Developer,Spring Boot
9763,Australia,96456.0,Software Developer,Express
9763,Australia,96456.0,Software Developer,Fastify
9763,Australia,96456.0,Software Developer,Node.js
9763,Australia,96456.0,Software Developer,React
9764,USA,130000.0,Software Developer,Express
9764,USA,130000.0,Software Developer,jQuery
9764,USA,130000.0,Software Developer,Node.js
9764,USA,130000.0,Software Developer,Vue.js
9766,Australia,112312.0,Management,jQuery
9766,Australia,112312.0,Management,Laravel
9766,Australia,112312.0,Management,Vue.js
9766,Australia,112312.0,Management,WordPress
9767,Pakistan,24003.0,Software Developer,AngularJS
9767,Pakistan,24003.0,Software Developer,ASP.NET
9767,Pakistan,24003.0,Software Developer,Fastify
9767,Pakistan,24003.0,Software Developer,Strapi
9768,USA,125000.0,Infrastructure & DevOps,Django
9769,Australia,46246.0,Other,No webframe reported
9770,USA,87000.0,Software Developer,Express
9770,USA,87000.0,Software Developer,NestJS
9770,USA,87000.0,Software Developer,Node.js
9770,USA,87000.0,Software Developer,React
9770,USA,87000.0,Software Developer,Svelte
9770,USA,87000.0,Software Developer,Vue.js
9771,Thailand,32696.0,Software Developer,Node.js
9771,Thailand,32696.0,Software Developer,Phoenix
9772,USA,200000.0,Data & AI,No webframe reported
9774,Philippines,5924.0,Software Developer,CodeIgniter
9774,Philippines,5924.0,Software Developer,Django
9774,Philippines,5924.0,Software Developer,Express
9774,Philippines,5924.0,Software Developer,Flask
9774,Philippines,5924.0,Software Developer,Laravel
9774,Philippines,5924.0,Software Developer,Next.js
9774,Philippines,5924.0,Software Developer,Node.js
9774,Philippines,5924.0,Software Developer,React
9776,Canada,94501.0,Management,Fastify
9776,Canada,94501.0,Management,NestJS
9776,Canada,94501.0,Management,Node.js
9776,Canada,94501.0,Management,React
9778,South Korea,23936.0,Software Developer,jQuery
9781,Australia,79279.0,Infrastructure & DevOps,No webframe reported
9783,South Africa,54239.0,Software Developer,No webframe reported
9785,Malaysia,16951.0,Software Developer,Angular
9785,Malaysia,16951.0,Software Developer,AngularJS
9785,Malaysia,16951.0,Software Developer,ASP.NET
9785,Malaysia,16951.0,Software Developer,ASP.NET CORE
9785,Malaysia,16951.0,Software Developer,jQuery
9787,Australia,85886.0,Infrastructure & DevOps,No webframe reported
9788,USA,150000.0,Software Developer,Angular
9788,USA,150000.0,Software Developer,Next.js
9788,USA,150000.0,Software Developer,Node.js
9788,USA,150000.0,Software Developer,React
9790,Thailand,35421.0,Software Developer,Angular
9790,Thailand,35421.0,Software Developer,AngularJS
9790,Thailand,35421.0,Software Developer,ASP.NET
9790,Thailand,35421.0,Software Developer,ASP.NET CORE
9790,Thailand,35421.0,Software Developer,Express
9790,Thailand,35421.0,Software Developer,Flask
9790,Thailand,35421.0,Software Developer,jQuery
9790,Thailand,35421.0,Software Developer,Laravel
9790,Thailand,35421.0,Software Developer,Next.js
9790,Thailand,35421.0,Software Developer,Node.js
9790,Thailand,35421.0,Software Developer,Play Framework
9790,Thailand,35421.0,Software Developer,React
9790,Thailand,35421.0,Software Developer,Spring Boot
9790,Thailand,35421.0,Software Developer,Strapi
9793,Australia,72673.0,Software Developer,ASP.NET
9793,Australia,72673.0,Software Developer,ASP.NET CORE
9793,Australia,72673.0,Software Developer,jQuery
9794,Indonesia,184.0,Software Developer,CodeIgniter
9794,Indonesia,184.0,Software Developer,Htmx
9794,Indonesia,184.0,Software Developer,jQuery
9794,Indonesia,184.0,Software Developer,Vue.js
9794,Indonesia,184.0,Software Developer,WordPress
9795,Hong Kong (S.A.R.),60157.0,Security & Blockchain,Deno
9795,Hong Kong (S.A.R.),60157.0,Security & Blockchain,Node.js
9795,Hong Kong (S.A.R.),60157.0,Security & Blockchain,React
9795,Hong Kong (S.A.R.),60157.0,Security & Blockchain,WordPress
9796,India,15553.0,Software Developer,Next.js
9796,India,15553.0,Software Developer,Node.js
9796,India,15553.0,Software Developer,React
9798,Singapore,96090.0,Software Developer,Next.js
9798,Singapore,96090.0,Software Developer,Node.js
9799,New Zealand,46092.0,Software Developer,ASP.NET
9799,New Zealand,46092.0,Software Developer,ASP.NET CORE
9799,New Zealand,46092.0,Software Developer,Astro
9799,New Zealand,46092.0,Software Developer,Blazor
9799,New Zealand,46092.0,Software Developer,Htmx
9799,New Zealand,46092.0,Software Developer,React
9799,New Zealand,46092.0,Software Developer,Svelte
9800,USA,175000.0,Software Developer,ASP.NET CORE
9800,USA,175000.0,Software Developer,Blazor
9800,USA,175000.0,Software Developer,Express
9800,USA,175000.0,Software Developer,Next.js
9800,USA,175000.0,Software Developer,Node.js
9800,USA,175000.0,Software Developer,Phoenix
9800,USA,175000.0,Software Developer,React
9800,USA,175000.0,Software Developer,Ruby on Rails
9800,USA,175000.0,Software Developer,Solid.js
9800,USA,175000.0,Software Developer,Vue.js
9802,USA,220000.0,Software Developer,No webframe reported
9805,India,11963.0,Software Developer,Laravel
9805,India,11963.0,Software Developer,Next.js
9805,India,11963.0,Software Developer,React
9806,Ukraine,741.0,Software Developer,No webframe reported
9808,Canada,187701.0,Research & Education,FastAPI
9808,Canada,187701.0,Research & Education,Flask
9809,New Zealand,76821.0,Software Developer,CodeIgniter
9809,New Zealand,76821.0,Software Developer,Gatsby
9809,New Zealand,76821.0,Software Developer,jQuery
9809,New Zealand,76821.0,Software Developer,Laravel
9809,New Zealand,76821.0,Software Developer,Next.js
9809,New Zealand,76821.0,Software Developer,Node.js
9809,New Zealand,76821.0,Software Developer,React
9810,France,80220.0,Software Developer,Express
9810,France,80220.0,Software Developer,Gatsby
9810,France,80220.0,Software Developer,jQuery
9810,France,80220.0,Software Developer,Laravel
9810,France,80220.0,Software Developer,React
9811,New Zealand,51009.0,Software Developer,Angular
9811,New Zealand,51009.0,Software Developer,AngularJS
9811,New Zealand,51009.0,Software Developer,ASP.NET
9811,New Zealand,51009.0,Software Developer,ASP.NET CORE
9811,New Zealand,51009.0,Software Developer,Node.js
9814,Guatemala,16710.0,Infrastructure & DevOps,Astro
9814,Guatemala,16710.0,Infrastructure & DevOps,Express
9814,Guatemala,16710.0,Infrastructure & DevOps,jQuery
9814,Guatemala,16710.0,Infrastructure & DevOps,Laravel
9814,Guatemala,16710.0,Infrastructure & DevOps,NestJS
9814,Guatemala,16710.0,Infrastructure & DevOps,Next.js
9814,Guatemala,16710.0,Infrastructure & DevOps,Node.js
9814,Guatemala,16710.0,Infrastructure & DevOps,React
9814,Guatemala,16710.0,Infrastructure & DevOps,WordPress
9816,India,8374.0,Software Developer,ASP.NET CORE
9816,India,8374.0,Software Developer,jQuery
9816,India,8374.0,Software Developer,Laravel
9816,India,8374.0,Software Developer,Vue.js
9816,India,8374.0,Software Developer,WordPress
9817,USA,150000.0,Software Developer,Angular
9818,South Korea,21760.0,Software Developer,ASP.NET CORE
9818,South Korea,21760.0,Software Developer,NestJS
9818,South Korea,21760.0,Software Developer,Node.js
9820,USA,145374.0,Software Developer,WordPress
9821,Greece,80000.0,Software Developer,Node.js
9821,Greece,80000.0,Software Developer,WordPress
9824,Japan,36914.0,Software Developer,Flask
9824,Japan,36914.0,Software Developer,jQuery
9824,Japan,36914.0,Software Developer,Laravel
9824,Japan,36914.0,Software Developer,Nuxt.js
9824,Japan,36914.0,Software Developer,Vue.js
9825,Afghanistan,719.0,Infrastructure & DevOps,CodeIgniter
9825,Afghanistan,719.0,Infrastructure & DevOps,jQuery
9825,Afghanistan,719.0,Infrastructure & DevOps,Laravel
9825,Afghanistan,719.0,Infrastructure & DevOps,WordPress
9826,India,16749.0,Software Developer,CodeIgniter
9826,India,16749.0,Software Developer,Drupal
9826,India,16749.0,Software Developer,Express
9826,India,16749.0,Software Developer,Laravel
9826,India,16749.0,Software Developer,Node.js
9826,India,16749.0,Software Developer,Vue.js
9829,South Korea,29738.0,Software Developer,Express
9829,South Korea,29738.0,Software Developer,jQuery
9829,South Korea,29738.0,Software Developer,React
9829,South Korea,29738.0,Software Developer,Spring Boot
9831,Germany,53703.0,Software Developer,Angular
9831,Germany,53703.0,Software Developer,Next.js
9831,Germany,53703.0,Software Developer,Node.js
9832,Sweden,143076.0,Software Developer,React
9837,Australia,19820.0,Software Developer,Solid.js
9838,Turkey,24780.0,Other,No webframe reported
9840,Australia,132132.0,Software Developer,No webframe reported
9841,USA,130000.0,Software Developer,Express
9841,USA,130000.0,Software Developer,NestJS
9841,USA,130000.0,Software Developer,Node.js
9841,USA,130000.0,Software Developer,Vue.js
9842,USA,120000.0,Software Developer,Phoenix
9844,Ukraine,1975.0,Software Developer,Angular
9844,Ukraine,1975.0,Software Developer,Express
9844,Ukraine,1975.0,Software Developer,NestJS
9844,Ukraine,1975.0,Software Developer,Node.js
9844,Ukraine,1975.0,Software Developer,WordPress
9846,Hungary,42394.0,Infrastructure & DevOps,FastAPI
9846,Hungary,42394.0,Infrastructure & DevOps,Htmx
9846,Hungary,42394.0,Infrastructure & DevOps,Spring Boot
9847,New Zealand,101403.0,Data & AI,Express
9847,New Zealand,101403.0,Data & AI,Next.js
9847,New Zealand,101403.0,Data & AI,Nuxt.js
9847,New Zealand,101403.0,Data & AI,React
9847,New Zealand,101403.0,Data & AI,Spring Boot
9847,New Zealand,101403.0,Data & AI,Vue.js
9848,Indonesia,6624.0,Software Developer,CodeIgniter
9848,Indonesia,6624.0,Software Developer,Django
9848,Indonesia,6624.0,Software Developer,Express
9848,Indonesia,6624.0,Software Developer,FastAPI
9848,Indonesia,6624.0,Software Developer,Flask
9848,Indonesia,6624.0,Software Developer,jQuery
9848,Indonesia,6624.0,Software Developer,Laravel
9848,Indonesia,6624.0,Software Developer,Next.js
9848,Indonesia,6624.0,Software Developer,Node.js
9848,Indonesia,6624.0,Software Developer,React
9848,Indonesia,6624.0,Software Developer,Remix
9848,Indonesia,6624.0,Software Developer,Solid.js
9850,Thailand,44000.0,Software Developer,No webframe reported
9852,Australia,56817.0,Infrastructure & DevOps,jQuery
9852,Australia,56817.0,Infrastructure & DevOps,Node.js
9852,Australia,56817.0,Infrastructure & DevOps,WordPress
9853,Cyprus,128887.0,Software Developer,Django
9853,Cyprus,128887.0,Software Developer,FastAPI
9853,Cyprus,128887.0,Software Developer,jQuery
9856,Germany,91295.0,Software Developer,Deno
9856,Germany,91295.0,Software Developer,Express
9856,Germany,91295.0,Software Developer,Node.js
9856,Germany,91295.0,Software Developer,Vue.js
9858,India,17945.0,Software Developer,AngularJS
9858,India,17945.0,Software Developer,Django
9858,India,17945.0,Software Developer,FastAPI
9858,India,17945.0,Software Developer,Flask
9858,India,17945.0,Software Developer,Node.js
9860,Uk,101910.0,Software Developer,No webframe reported
9861,India,7178.0,Software Developer,ASP.NET
9861,India,7178.0,Software Developer,ASP.NET CORE
9861,India,7178.0,Software Developer,Express
9861,India,7178.0,Software Developer,NestJS
9861,India,7178.0,Software Developer,Node.js
9861,India,7178.0,Software Developer,React
9861,India,7178.0,Software Developer,Spring Boot
9864,Australia,112312.0,Software Developer,Fastify
9864,Australia,112312.0,Software Developer,Node.js
9864,Australia,112312.0,Software Developer,Phoenix
9864,Australia,112312.0,Software Developer,React
9865,USA,200000.0,Software Developer,Spring Boot
9868,India,28712.0,Software Developer,No webframe reported
9869,Spain,59073.0,Software Developer,AngularJS
9869,Spain,59073.0,Software Developer,jQuery
9869,Spain,59073.0,Software Developer,Node.js
9870,India,14356.0,Research & Education,ASP.NET CORE
9870,India,14356.0,Research & Education,FastAPI
9870,India,14356.0,Research & Education,Flask
9872,Tajikistan,13426.0,Data & AI,No webframe reported
9875,Australia,165165.0,Management,Next.js
9878,Ukraine,14810.0,Software Developer,Angular
9878,Ukraine,14810.0,Software Developer,Express
9878,Ukraine,14810.0,Software Developer,NestJS
9878,Ukraine,14810.0,Software Developer,Node.js
9878,Ukraine,14810.0,Software Developer,React
9881,Romania,23303.0,Research & Education,No webframe reported
9883,Croatia,12889.0,Software Developer,No webframe reported
9888,USA,80000.0,Software Developer,Angular
9888,USA,80000.0,Software Developer,ASP.NET
9888,USA,80000.0,Software Developer,ASP.NET CORE
9888,USA,80000.0,Software Developer,React
9888,USA,80000.0,Software Developer,Vue.js
9891,Germany,118147.0,Software Developer,React
9891,Germany,118147.0,Software Developer,Ruby on Rails
9894,Germany,92369.0,Software Developer,Angular
9894,Germany,92369.0,Software Developer,ASP.NET
9894,Germany,92369.0,Software Developer,ASP.NET CORE
9895,Poland,53452.0,Software Developer,Express
9895,Poland,53452.0,Software Developer,jQuery
9895,Poland,53452.0,Software Developer,Node.js
9895,Poland,53452.0,Software Developer,Spring Boot
9895,Poland,53452.0,Software Developer,Vue.js
9897,Germany,80555.0,Software Developer,Angular
9899,Sweden,53606.0,Research & Education,No webframe reported
9901,Cyprus,102036.0,Software Developer,ASP.NET
9901,Cyprus,102036.0,Software Developer,ASP.NET CORE
9901,Cyprus,102036.0,Software Developer,Blazor
9902,Australia,89189.0,Software Developer,Node.js
9902,Australia,89189.0,Software Developer,React
9903,Australia,56156.0,Software Developer,Drupal
9903,Australia,56156.0,Software Developer,Laravel
9903,Australia,56156.0,Software Developer,React
