ResponseId,Age,Country_Normalized,EdLevel_Normalized,devtype_grouped,YearsCodePro_Normalized,ConvertedCompYearly,RemoteWork
13885,25-34 years old,Spain,Bachelor degree,Software Developer,5.0,59073.0,Hybrid
13886,35-44 years old,Belgium,Master degree,Software Developer,13.0,128887.0,Remote
13887,25-34 years old,Poland,Bachelor degree,Software Developer,7.0,44544.0,Hybrid
13888,25-34 years old,Spain,Master degree,Data & AI,7.0,63370.0,Hybrid
13889,18-24 years old,Ukraine,Associate degree,Software Developer,5.0,55000.0,Hybrid
13891,25-34 years old,Germany,Some college,Software Developer,3.0,76258.0,In-person
13893,55-64 years old,Kenya,Bachelor degree,Infrastructure & DevOps,37.0,150000.0,Remote
13896,25-34 years old,Germany,Associate degree,Software Developer,4.0,44037.0,Hybrid
13898,25-34 years old,Sweden,Master degree,Software Developer,10.0,74400.0,Hybrid
13900,55-64 years old,Uk,Bachelor degree,Software Developer,37.0,104458.0,Remote
13905,25-34 years old,Israel,Master degree,Software Developer,8.0,156508.0,Hybrid
13908,25-34 years old,Myanmar,Bachelor degree,Software Developer,7.0,6359.0,In-person
13909,25-34 years old,Turkmenistan,Bachelor degree,Software Developer,4.0,285.0,Hybrid
13911,25-34 years old,France,Professional degree,Research & Education,7.0,77332.0,In-person
13912,25-34 years old,Mexico,Professional degree,Software Developer,3.0,16173.0,Remote
13914,35-44 years old,Ukraine,Master degree,Software Developer,14.0,77014.0,Remote
13917,35-44 years old,Uk,Bachelor degree,Software Developer,14.0,121018.0,Remote
13919,18-24 years old,India,high-school,Software Developer,2.0,3015.0,Hybrid
13920,18-24 years old,Germany,Bachelor degree,Software Developer,3.0,60147.0,Remote
13921,45-54 years old,Uk,Professional degree,Software Developer,14.0,157961.0,Remote
13925,35-44 years old,Poland,Master degree,Software Developer,15.0,123732.0,Remote
13936,25-34 years old,India,Bachelor degree,Management,11.0,41872.0,Hybrid
13937,18-24 years old,Iran,Bachelor degree,Software Developer,3.0,238.0,In-person
13938,45-54 years old,Germany,Some college,Software Developer,23.0,150369.0,Hybrid
13939,18-24 years old,Denmark,high-school,Software Developer,0.0,23040.0,Hybrid
13940,25-34 years old,Germany,Bachelor degree,Infrastructure & DevOps,3.0,47259.0,In-person
13948,35-44 years old,France,Professional degree,Software Developer,16.0,128887.0,Hybrid
13951,35-44 years old,Poland,Master degree,Other,17.0,54442.0,Hybrid
13952,35-44 years old,Canada,Bachelor degree,Software Developer,7.0,104169.0,Hybrid
13959,25-34 years old,Egypt,Bachelor degree,Software Developer,2.0,9135.0,Remote
13960,35-44 years old,India,Master degree,Software Developer,17.0,59817.0,Remote
13961,25-34 years old,Nepal,Bachelor degree,Software Developer,4.0,7470.0,In-person
13962,35-44 years old,Germany,Master degree,Software Developer,9.0,105258.0,Remote
13964,25-34 years old,Tunisia,Master degree,Software Developer,1.0,4988.0,Hybrid
13968,25-34 years old,India,Bachelor degree,Data & AI,3.0,15553.0,Remote
13969,25-34 years old,Ethiopia,Master degree,Software Developer,4.0,2264.0,In-person
13971,45-54 years old,Germany,Master degree,Software Developer,22.0,112777.0,Hybrid
13975,25-34 years old,Germany,Bachelor degree,Software Developer,6.0,79481.0,In-person
13976,25-34 years old,Greece,Master degree,Data & AI,4.0,26852.0,Remote
13978,25-34 years old,Germany,Master degree,Management,12.0,107406.0,In-person
13979,45-54 years old,Belgium,Master degree,Management,5.0,79481.0,Hybrid
13980,35-44 years old,Ghana,Bachelor degree,Software Developer,3.0,3200.0,Remote
13982,35-44 years old,Ukraine,Master degree,Software Developer,13.0,55200.0,Remote
13991,35-44 years old,Ukraine,Master degree,Software Developer,11.0,4500.0,Remote
13993,25-34 years old,Norway,Professional degree,Software Developer,8.0,93591.0,Hybrid
13997,25-34 years old,Iran,Bachelor degree,Software Developer,2.0,4000.0,Hybrid
14001,18-24 years old,Iran,Some college,Software Developer,5.0,185328.0,In-person
14002,35-44 years old,Germany,Professional degree,Research & Education,9.0,96666.0,Hybrid
14003,25-34 years old,Ukraine,Master degree,Software Developer,4.0,36000.0,Remote
14004,18-24 years old,Iran,Associate degree,Software Developer,4.0,8316.0,Hybrid
14008,45-54 years old,USA,Master degree,Software Developer,11.0,150000.0,Remote
14009,35-44 years old,Spain,Bachelor degree,Software Developer,9.0,75184.0,Remote
14010,18-24 years old,Egypt,Bachelor degree,Software Developer,2.0,5552.0,Remote
14011,25-34 years old,Germany,Bachelor degree,Software Developer,3.0,10741.0,Remote
14014,35-44 years old,USA,Bachelor degree,Management,19.0,150000.0,Remote
14015,35-44 years old,France,Master degree,Software Developer,12.0,75184.0,Remote
14017,25-34 years old,Pakistan,Bachelor degree,Software Developer,5.0,19740.0,Remote
14018,18-24 years old,Russia,Bachelor degree,Software Developer,3.0,20168.0,In-person
14019,35-44 years old,Sweden,Some college,Management,12.0,74400.0,In-person
14020,35-44 years old,Pakistan,Bachelor degree,Software Developer,13.0,21534.0,Hybrid
14021,25-34 years old,India,Bachelor degree,Software Developer,2.0,4785.0,Hybrid
14023,35-44 years old,Ukraine,Master degree,Software Developer,13.0,3571.0,Remote
14024,25-34 years old,Germany,Some college,Software Developer,6.0,80555.0,Hybrid
14026,25-34 years old,India,Master degree,Software Developer,1.0,2871.0,Remote
14027,25-34 years old,Czech Republic,high-school,Software Developer,6.0,26061.0,Hybrid
14028,18-24 years old,Malaysia,Bachelor degree,Software Developer,1.0,12713.0,Hybrid
14031,25-34 years old,Italy,Some college,Management,16.0,23629.0,In-person
14036,25-34 years old,Germany,Master degree,Software Developer,4.0,26852.0,Remote
14038,35-44 years old,Germany,Master degree,Software Developer,11.0,91295.0,Hybrid
14039,35-44 years old,Germany,Bachelor degree,Software Developer,14.0,80555.0,Hybrid
14042,45-54 years old,Uk,Some college,Software Developer,27.0,127388.0,Hybrid
14043,18-24 years old,India,Bachelor degree,Data & AI,6.0,9571.0,Remote
14044,25-34 years old,Uk,Bachelor degree,Software Developer,12.0,127388.0,Hybrid
14046,25-34 years old,Spain,Some college,Software Developer,3.0,30074.0,Hybrid
14047,55-64 years old,Australia,Some college,Software Developer,32.0,112312.0,Remote
14049,25-34 years old,Italy,Master degree,Software Developer,7.0,107406.0,Remote
14055,25-34 years old,China,Bachelor degree,Software Developer,2.0,17937.0,In-person
14056,18-24 years old,Pakistan,Bachelor degree,Software Developer,2.0,4307.0,In-person
14058,25-34 years old,Lithuania,Bachelor degree,Software Developer,10.0,77332.0,Remote
14059,25-34 years old,Sweden,Bachelor degree,Software Developer,10.0,73446.0,Hybrid
14060,25-34 years old,Sweden,Bachelor degree,Software Developer,4.0,45784.0,Remote
14063,35-44 years old,South Africa,Some college,Software Developer,13.0,75332.0,Hybrid
14064,25-34 years old,Germany,Master degree,Software Developer,10.0,21481.0,Remote
14066,25-34 years old,Poland,Bachelor degree,Software Developer,3.0,49493.0,Remote
14067,35-44 years old,France,Master degree,Management,15.0,131036.0,Remote
14069,25-34 years old,Italy,Some college,Data & AI,6.0,37592.0,Hybrid
14074,25-34 years old,USA,Bachelor degree,Software Developer,10.0,178000.0,In-person
14075,35-44 years old,Hungary,Master degree,Software Developer,12.0,130442.0,Hybrid
14080,25-34 years old,Poland,Bachelor degree,Software Developer,5.0,42069.0,Remote
14083,18-24 years old,India,Bachelor degree,Software Developer,1.0,2393.0,Hybrid
14084,18-24 years old,Uk,Master degree,Software Developer,4.0,76433.0,In-person
14085,45-54 years old,Sweden,high-school,Software Developer,10.0,52461.0,Hybrid
14087,25-34 years old,Poland,Master degree,Software Developer,4.0,28458.0,In-person
14088,35-44 years old,USA,Bachelor degree,Management,18.0,180000.0,In-person
14089,25-34 years old,Sweden,Bachelor degree,Software Developer,4.0,33384.0,Hybrid
14090,35-44 years old,Poland,Bachelor degree,Software Developer,12.0,47018.0,Hybrid
14094,25-34 years old,Sweden,Bachelor degree,Software Developer,4.0,47692.0,Hybrid
14097,35-44 years old,Denmark,Associate degree,Software Developer,9.0,107138.0,Hybrid
14100,18-24 years old,Denmark,Some college,Management,6.0,43201.0,Remote
14102,25-34 years old,Canada,Bachelor degree,Software Developer,9.0,145386.0,Remote
14106,35-44 years old,Germany,Some college,Software Developer,18.0,128887.0,Remote
14109,55-64 years old,USA,Master degree,Software Developer,30.0,187000.0,Hybrid
14112,25-34 years old,Turkey,Master degree,Data & AI,3.0,74193.0,Hybrid
14115,25-34 years old,Netherlands,Bachelor degree,Software Developer,8.0,77332.0,Hybrid
14116,35-44 years old,Iran,Master degree,Infrastructure & DevOps,1.0,7128.0,In-person
14118,25-34 years old,Australia,Bachelor degree,Software Developer,7.0,115615.0,Hybrid
14120,45-54 years old,France,Bachelor degree,Infrastructure & DevOps,33.0,41888.0,Hybrid
14121,25-34 years old,Netherlands,Bachelor degree,Software Developer,10.0,73036.0,Hybrid
14122,45-54 years old,Slovenia,Professional degree,Infrastructure & DevOps,20.0,59073.0,Hybrid
14123,25-34 years old,USA,Bachelor degree,Software Developer,6.0,187000.0,Remote
14124,35-44 years old,France,Master degree,Software Developer,17.0,66377.0,Remote
14126,25-34 years old,Poland,Master degree,Software Developer,8.0,49592.0,Hybrid
14127,25-34 years old,Switzerland,Master degree,Software Developer,4.0,102504.0,Hybrid
14129,35-44 years old,Bangladesh,Bachelor degree,Software Developer,10.0,1445.0,In-person
14131,25-34 years old,Pakistan,Bachelor degree,Software Developer,4.0,3445.0,Hybrid
14134,25-34 years old,Poland,Master degree,Research & Education,7.0,26726.0,Remote
14136,18-24 years old,Nepal,Bachelor degree,Software Developer,2.0,11204.0,Hybrid
14138,25-34 years old,Pakistan,Bachelor degree,Software Developer,2.0,8614.0,Hybrid
14139,35-44 years old,South Africa,Bachelor degree,Management,12.0,64570.0,Remote
14141,45-54 years old,USA,Some college,Management,35.0,150000.0,Hybrid
14142,35-44 years old,Israel,Bachelor degree,Software Developer,9.0,107937.0,Hybrid
14147,25-34 years old,Uk,Some college,Software Developer,6.0,40764.0,In-person
14151,18-24 years old,Belarus,Bachelor degree,Software Developer,3.0,16000.0,In-person
14152,18-24 years old,Hungary,Bachelor degree,Software Developer,1.0,16305.0,Hybrid
14153,18-24 years old,India,high-school,Software Developer,2.0,861.0,Remote
14156,25-34 years old,Belgium,Bachelor degree,Software Developer,7.0,118147.0,Remote
14157,35-44 years old,Uk,Master degree,Data & AI,6.0,140127.0,Hybrid
14162,65 years or older,USA,Bachelor degree,Software Developer,46.0,100000.0,Hybrid
14166,25-34 years old,Ukraine,Master degree,Software Developer,12.0,21623.0,Hybrid
14168,35-44 years old,Uk,Bachelor degree,Software Developer,13.0,73885.0,Remote
14169,25-34 years old,India,Bachelor degree,Management,6.0,7178.0,Hybrid
14171,25-34 years old,Egypt,Bachelor degree,Software Developer,3.0,8580.0,Hybrid
14172,35-44 years old,Greece,Bachelor degree,Software Developer,20.0,48333.0,Remote
14174,35-44 years old,Poland,Some college,Software Developer,10.0,59391.0,Hybrid
14175,45-54 years old,Estonia,Professional degree,Software Developer,9.0,72177.0,In-person
14179,25-34 years old,Jordan,Bachelor degree,Software Developer,3.0,49379.0,In-person
14182,18-24 years old,Chile,Bachelor degree,Research & Education,2.0,21663.0,In-person
14185,25-34 years old,Germany,Master degree,Software Developer,6.0,52629.0,In-person
14186,45-54 years old,South Africa,Master degree,Software Developer,15.0,215234.0,In-person
14187,25-34 years old,Egypt,Bachelor degree,Software Developer,7.0,52574.0,Remote
14188,25-34 years old,Hungary,high-school,Software Developer,1.0,18392.0,Hybrid
14190,25-34 years old,Germany,Associate degree,Other,9.0,96666.0,Remote
14192,25-34 years old,Greece,Some college,Software Developer,3.0,59073.0,Hybrid
14194,25-34 years old,Bangladesh,Bachelor degree,Software Developer,2.0,4971.0,In-person
14195,35-44 years old,Switzerland,Bachelor degree,Software Developer,14.0,133700.0,Hybrid
14201,18-24 years old,India,Bachelor degree,Software Developer,3.0,23927.0,In-person
14202,25-34 years old,India,Bachelor degree,Software Developer,3.0,5623.0,Hybrid
14206,35-44 years old,Pakistan,Master degree,Software Developer,11.0,8973.0,In-person
14211,35-44 years old,USA,Some college,Software Developer,10.0,130000.0,Remote
14212,25-34 years old,Netherlands,Professional degree,Data & AI,7.0,88314.0,Hybrid
14213,25-34 years old,Brazil,Master degree,Research & Education,10.0,27973.0,In-person
14214,45-54 years old,Canada,Some college,Software Developer,25.0,127213.0,Remote
14216,25-34 years old,Italy,Master degree,Software Developer,1.0,45111.0,Remote
14219,35-44 years old,USA,Professional degree,Data & AI,7.0,181000.0,In-person
14220,35-44 years old,Slovakia,Master degree,Software Developer,8.0,59073.0,Hybrid
14222,18-24 years old,Brazil,Some college,Software Developer,3.0,13427.0,Hybrid
14223,45-54 years old,Sweden,Master degree,Data & AI,30.0,95384.0,Hybrid
14224,35-44 years old,USA,Bachelor degree,Software Developer,20.0,185000.0,In-person
14225,35-44 years old,Brazil,Bachelor degree,Infrastructure & DevOps,13.0,26108.0,Remote
14227,45-54 years old,USA,Bachelor degree,Software Developer,14.0,170000.0,Remote
14230,25-34 years old,Ukraine,Bachelor degree,Data & AI,4.0,20000.0,Remote
14232,25-34 years old,Germany,Master degree,Infrastructure & DevOps,7.0,85925.0,Remote
14235,25-34 years old,Austria,Some college,Software Developer,5.0,47727.0,Hybrid
14238,25-34 years old,Belgium,Bachelor degree,Data & AI,7.0,81929.0,Remote
14240,25-34 years old,Germany,high-school,Software Developer,7.0,59073.0,In-person
14241,25-34 years old,USA,Some college,Software Developer,1.0,75000.0,In-person
14242,35-44 years old,Italy,Some college,Software Developer,18.0,48333.0,Remote
14243,45-54 years old,Uk,Master degree,Management,32.0,50955.0,Remote
14244,35-44 years old,USA,Some college,Infrastructure & DevOps,16.0,93000.0,Remote
14245,65 years or older,Uk,Some college,Research & Education,46.0,12739.0,Remote
14246,18-24 years old,Bulgaria,Bachelor degree,Software Developer,3.0,16477.0,Remote
14247,25-34 years old,Romania,Bachelor degree,Software Developer,7.0,53163.0,Hybrid
14248,25-34 years old,Czech Republic,high-school,Software Developer,9.0,41697.0,Remote
14249,25-34 years old,India,Bachelor degree,Software Developer,4.0,11485.0,Hybrid
14250,18-24 years old,Italy,Some college,Software Developer,2.0,12889.0,Remote
14252,18-24 years old,Netherlands,Some college,Software Developer,2.0,9667.0,Hybrid
14253,25-34 years old,India,Bachelor degree,Software Developer,3.0,68192.0,Hybrid
14260,18-24 years old,Italy,Bachelor degree,Software Developer,2.0,32222.0,Hybrid
14261,18-24 years old,Mauritius,Some college,Software Developer,4.0,7803.0,Hybrid
14262,18-24 years old,France,Master degree,Data & AI,2.0,48333.0,Hybrid
14263,25-34 years old,Philippines,Master degree,Software Developer,1.0,2060.0,In-person
14265,Under 18 years old,Turkey,high-school,Software Developer,3.0,21640.0,Remote
14266,25-34 years old,Uk,Bachelor degree,Software Developer,12.0,63694.0,Remote
14267,25-34 years old,Spain,Master degree,Software Developer,12.0,73036.0,Hybrid
14268,18-24 years old,Uk,Bachelor degree,Software Developer,3.0,63694.0,Remote
14269,25-34 years old,Bangladesh,Master degree,Management,7.0,30592.0,Hybrid
14273,18-24 years old,Switzerland,Master degree,Research & Education,0.0,77992.0,In-person
14274,35-44 years old,Sweden,Master degree,Management,20.0,76307.0,In-person
14275,25-34 years old,Russia,Bachelor degree,Software Developer,5.0,20168.0,Remote
14278,25-34 years old,Brazil,Some college,Software Developer,8.0,12000.0,Remote
14282,Under 18 years old,Israel,Some college,Software Developer,2.0,26984.0,Hybrid
14283,35-44 years old,Georgia,Some college,Software Developer,8.0,73000.0,Remote
14289,25-34 years old,USA,Bachelor degree,Software Developer,6.0,60000.0,Remote
14290,18-24 years old,Portugal,high-school,Software Developer,1.0,19333.0,Remote
14294,25-34 years old,Uk,Some college,Software Developer,8.0,101910.0,Hybrid
14296,35-44 years old,USA,Professional degree,Data & AI,15.0,220000.0,Hybrid
14299,25-34 years old,Serbia,Master degree,Software Developer,8.0,81629.0,Remote
14302,25-34 years old,Ukraine,Professional degree,Research & Education,9.0,1358.0,Hybrid
14304,18-24 years old,India,Some college,Software Developer,2.0,19142.0,Remote
14305,35-44 years old,Spain,Bachelor degree,Management,19.0,128887.0,Remote
14306,18-24 years old,Russia,Bachelor degree,Software Developer,3.0,28011.0,Hybrid
14307,45-54 years old,USA,Master degree,Data & AI,24.0,175000.0,Hybrid
14309,25-34 years old,Canada,Master degree,Software Developer,6.0,49282.0,Hybrid
14311,35-44 years old,Albania,Master degree,Management,19.0,107406.0,Hybrid
